/Users/gosha/Projects/youtube-audio-captions-parsing/data/aWKGoBjWSlI/parts/aWKGoBjWSlI-281860-284980.wav, А вы не забывайте радовать себя и своих близких Обязательно подписывайтесь на наш канал
/Users/gosha/Projects/youtube-audio-captions-parsing/data/aWKGoBjWSlI/parts/aWKGoBjWSlI-285080-287440.wav, Ставьте лайк под этим видео
/Users/gosha/Projects/youtube-audio-captions-parsing/data/aWKGoBjWSlI/parts/aWKGoBjWSlI-287460-289220.wav, и под всеми другими нашими видео
/Users/gosha/Projects/youtube-audio-captions-parsing/data/aWKGoBjWSlI/parts/aWKGoBjWSlI-289300-291779.wav, Заходите на наш канал там очень много интересного
/Users/gosha/Projects/youtube-audio-captions-parsing/data/aWKGoBjWSlI/parts/aWKGoBjWSlI-291779-294279.wav, Подписывайтесь на все наши паблики Вконтакте в Фэйсбуке
/Users/gosha/Projects/youtube-audio-captions-parsing/data/aWKGoBjWSlI/parts/aWKGoBjWSlI-294279-298979.wav, В Одноклассниках в Твиттере в Гугл мы есть везде ссылки в описании
/Users/gosha/Projects/youtube-audio-captions-parsing/data/aWKGoBjWSlI/parts/aWKGoBjWSlI-298979-301719.wav, Скоро увидимся Покапока
/Users/gosha/Projects/youtube-audio-captions-parsing/data/aWKGoBjWSlI/parts/aWKGoBjWSlI-301909-304469.wav, Я вообще забыла что хотела сказать
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-4600-6120.wav, И весов уже не хватает
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-14420-16120.wav, Вы видимо точно такого не ели
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-18000-19520.wav, Мы одни с тобой в этом мире
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-24820-26400.wav, Это все что нужно мне
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-27960-29940.wav, Чтобы еще раз поновому все повторить
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-29980-31400.wav, Между нами тает жир
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-34920-36480.wav, А пока я тяжеловес
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-39940-41820.wav, К лету надо сбросить вес
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-41880-43140.wav, А пока я тяжеловес
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-46740-48560.wav, К лету надо сбросить вес
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-48680-50020.wav, А пока я тяжеловес
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-53540-55360.wav, К лету надо сбросить вес
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-55400-57300.wav, А пока я тяжеловес
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-57400-60460.wav, Гречневая каша заменила карамель
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-60500-64040.wav, Я отберу кусок чтобы стало мне сытней
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-67520-70680.wav, Не попасть мне точно очень долго в NBA
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-70740-72380.wav, К диете я делаю навстречу шаг
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-75740-77420.wav, И в желудке словно пожар
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-77460-79100.wav, Наплевать что вокруг метель
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-79140-80820.wav, Жирным холод нипочем ты мне поверь
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-83980-87220.wav, Скоро лето а значит что мы не будем жрать
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-87240-90620.wav, Иду в спортзал и профессионально жир разгонять
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-90640-94120.wav, Я надену спорт костюм тебе так нравится фритюр
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-94200-97480.wav, Мы ввязались в авантюру самых жестких авантюр
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-97520-100680.wav, Я гантели опускаю ты укладываешь мат
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-100780-104060.wav, И потихоньку забываешь что так любишь шоколад
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-104180-107720.wav, Любишь пожрать устроить ночью грандиозный пир
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-107800-111040.wav, Сто двадцать отжиманий мы с тобой сжигаем жир
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-111180-112940.wav, Между нами тает жир
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-114500-116420.wav, К лету надо сбросить вес
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-116440-117640.wav, А пока я тяжеловес
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-119760-121220.wav, Вместо колы пьем мы кефир
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-123140-126360.wav, А пока я тяжеловес
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-129800-133080.wav, Я просто жиртрес
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-133160-136780.wav, Тяжеловес или жиртрес
/Users/gosha/Projects/youtube-audio-captions-parsing/data/EJV5igVFDE0/parts/EJV5igVFDE0-136800-139880.wav, Тяжеловес
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-7569-9450.wav, Карамельный бисквит
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-9450-15070.wav, Это бисквитв состав которого входит карамель
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-15070-21640.wav, Относится к масляным влажным бисквитамНе требует пропитки
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-22640-25390.wav, Очень вкусный мягкий
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-25390-32890.wav, Подходит как для тортовтак и для употребления самостоятельно
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-32890-39450.wav, Для бисквита потребуется яиц крупного размера
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-39450-45079.wav, г муки высшего сорта г сахара
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-45079-50190.wav, г крахмала лучше кукурузного г карамелиРецепт карамели
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-50190-54620.wav, смотрите на моем канале нажав на подсказку в углу
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-54620-60660.wav, экрана г сливочного или растительного
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-60660-67290.wav, рафинированного масла мл воды
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-67290-75250.wav, чл разрыхлителя чл соли
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-75250-84939.wav, чл ванильного сахара чл молотого кардамона
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-87490-90039.wav, Все ингредиенты должны быть комнатной температуры
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-93130-98719.wav, Следимчтобы ни капли желтка не попало в белок иначе
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-102719-111200.wav, Кардамон лучше смолоть в кофемолке вместе с ложечкой
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-118409-132820.wav, Эта специя в сочетании с карамелью придаст бисквиту
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-136420-153769.wav, Но можно и без нее бисквит все равно получится очень
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-153769-155700.wav, вкусный
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-155700-167280.wav, Желтки соединим с маслом и карамелью
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-167280-182709.wav, Смешаем до однородности и добавим воду и ванильный
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-182709-190430.wav, сахар кардамон и крахмал
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-190430-194290.wav, Тщательно размешаем
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-194290-207799.wav, Отдельно смешаем муку с разрыхлителем и высыплем
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-207799-213670.wav, в карамельную смесь
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-213670-225230.wav, Масса получится немного густой
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-225230-245370.wav, Для соединения обеих масс сначала добавим в карамельную
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-249439-255760.wav, а затем также порциями отправим ее в белковую
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-255760-257950.wav, каждый раз промешивая до полного соединения
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-257950-260870.wav, В результате должно получиться вот такое тесто абсолютно
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-265990-269270.wav, Я выстелила фольгу так как у меня не обычная форма
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-269270-272030.wav, для выпечкиа кондитерское кольцо и я легко извлеку
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-276530-285130.wav, лучше выстелить бумагу для выпечки
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-285130-292750.wav, Выпекаем в заранее разогретой до С духовке в течение
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-292750-300390.wav, минут на среднем уровне
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-300390-309550.wav, Бисквит после заданного времени нужно оставить
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-309550-316230.wav, на минут в духовке с приоткрытой дверцей
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-316230-319500.wav, Оставляем в форме до полного остывания и только потом
/Users/gosha/Projects/youtube-audio-captions-parsing/data/F4D34X57pYI/parts/F4D34X57pYI-319500-320590.wav, извлекаем из формы
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-329-4279.wav, Сегодня приготовим очень вкусную соленую карамель
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-4279-8330.wav, Полив такой карамелью мороженое блинчики добавив ее в торт
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-8330-13519.wav, или капкейки вы многократно преумножите сладкое удовольствие
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-13519-17310.wav, Приготовить ее совсем не сложно и не долго но нужно
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-17310-20820.wav, обязательно придерживаться нескольких правил о которых
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-20820-22780.wav, я расскажу в этом видео
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-22780-26600.wav, Для того чтобы приготовить соленую карамель нам понадобиться
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-26600-37000.wav, сахар г масло сливочное г сливки жирность не менее мл
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-37040-41200.wav, вода мл соль ч л
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-41200-44960.wav, Берем сотейник обязательно с толстым дном
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-44960-49500.wav, Высыпаем в него сахар и добавляем воду
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-49500-51520.wav, Ставим на средний огонь
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-51520-55820.wav, Если будете измерять температуру то термометр нужно поставить
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-55820-58160.wav, еще в холодную смесь
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-58160-63370.wav, Эту смесь нельзя ничем мешать иначе она может кристаллизоваться
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-63370-70580.wav, Карамель варим до красивого янтарного цвета это примерно градусов
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-70580-75870.wav, Следите за тем чтобы карамель не переварить иначе она будет горькой
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-75870-80180.wav, Пока варится карамель нужно подогреть сливки
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-80180-82900.wav, Как только карамель приобретет нужный цвет
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-82900-87440.wav, добавляем в нее теплые сливки и непрерывно перемешиваем
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-87460-92720.wav, Перемешивать карамель нужно деревянной или силиконовой лопаткой
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-92720-97080.wav, Железную ложку использовать нельзя так как из за разницы температур
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-97080-100540.wav, карамель может кристаллизироваться
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-100540-102160.wav, Снимаем с огня
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-102160-108980.wav, Как только смесь перестала бурлить добавляем в нее сливочное масло комнатной температуры
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-108980-113560.wav, Перемешиваем до однородности
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-113560-121060.wav, И в самом конце добавляем пол чайной ложки соли и опять все хорошо перемешиваем
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-121060-124180.wav, Готовую карамель переливаем в банку
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-124180-129200.wav, В теплом виде карамель жидкая а при остывании густеет
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-129200-134680.wav, Хранить карамель нужно в холодильнике до двух недель
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-134680-139940.wav, Карамель настолько вкусная что в один прекрасный момент вы поймаете себя на том
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-139940-141980.wav, что вы ЕДИТЕ Е ЛОЖКАМИ
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-141980-147460.wav, Если вам понравился рецепт соленой карамели обязательно ставьте лайк
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-147460-152920.wav, подписывайтесь на мой канал ГОТОВИМ ДОМА С вами была Оксана Пашко
/Users/gosha/Projects/youtube-audio-captions-parsing/data/GamTOftr6Ts/parts/GamTOftr6Ts-152960-155840.wav, Готовьте вкусно Готовьте с удовольствием
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-0-3210.wav, добрый день далее повлиять сегодня
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-3210-6339.wav, аптека в плане коррупции с тех пор
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-6339-11439.wav, накануне цена газа
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-11439-14989.wav, области мать девочки припевочки ч
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-14989-17409.wav, эксперимент в качестве лидеров
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-17409-18839.wav, естественно если
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-22289-27069.wav, до сих пор не подписан
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-28369-30050.wav, диспетчерские
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-30050-31990.wav, я очень счастлива
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-31990-33870.wav, не знаю эта система
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-33870-36700.wav, этот факт кубометров это длительное время
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-38520-41230.wav, преступлениях а также на совете
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-41230-45740.wav, в отличие от редакции да и вообще всех и еще
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-45740-51370.wav, декабря об этом что такое
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-52830-55190.wav, акция предпринятая
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-74270-78400.wav, операцию в театре архангельского сам
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-78400-83380.wav, факт того что мы найдем не построишь
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-94180-98530.wav, вот вот так что он и кг
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-99600-111250.wav, и людей от участия в обсуждении
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-111250-114560.wav, барак обама место
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-114560-116060.wav, вместо своей
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-116060-122000.wav, исаков
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-153229-155849.wav, второй в то время как то совсем мало
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-155849-160579.wav, сухуми не потерпит об этой истории вторая
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-160579-162889.wav, п
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-162889-166229.wav, весь день бог смотрите ребята
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-169929-171699.wav, и получается опускались
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-171699-174689.wav, песочек на сборах по какому поводу я
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-174689-176049.wav, совершенно спокойно
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-176049-178820.wav, вероятно в испании и европы
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-178820-181990.wav, затем барр день диспетчер который
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-181990-187149.wav, посвящен шеи
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-187149-192289.wav, для самопиара вот то что речь идет об
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-193929-196299.wav, пока
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-197709-200269.wav, барак обама вот так просто
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-200269-202659.wav, стекла
/Users/gosha/Projects/youtube-audio-captions-parsing/data/i3JDnKOeJuU/parts/i3JDnKOeJuU-207029-208159.wav, эксперт
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-0-2250.wav, девчонки всем привет
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-5220-8440.wav, все что нам потребуется это обыкновенный сахар столовых ложек
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-18150-19429.wav, также нам потребуется
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-19429-22429.wav, полчайной ложки лимонной кислоты
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-28489-31229.wav, и две столовых ложки воды кстати девчонки кто
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-31229-34229.wav, помнит эти советские стаканчики пусть ставит мне лайк
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-38140-40140.wav, необходимо
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-40140-42540.wav, распрямить данную массу
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-42540-45540.wav, и две столовых ложки воды
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-54400-57400.wav, теперь я поставлю на средний огонь
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-65540-67570.wav, как вы видите сахар я уже полностью размешала
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-68750-71750.wav, покрыт водой
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-73320-75380.wav, а сейчас проверим готовность пасты
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-75380-76830.wav, для этого ее небольшое количество
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-76830-78590.wav, добавим в холодную воду
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-78590-81590.wav, у нас получается вот такие вот шарики
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-83280-86930.wav, это говорит нам о том что она готова и теперь
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-86930-89310.wav, я переливаю
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-91840-94840.wav, вот такая карамельная масса у меня получилась
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-94840-96620.wav, самое главное обратить внимание
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-97700-100350.wav, чтобы не было запаха жженного сахара
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-100350-102240.wav, иначе вы просто передержали пасту для шугаринга
/Users/gosha/Projects/youtube-audio-captions-parsing/data/IvR-MfvhaL4/parts/IvR-MfvhaL4-102240-105240.wav, на огне
